<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ICE.BRN,D,171008,00:00:00,55.6500000
ICE.BRN,D,171009,00:00:00,55.7700000
ICE.BRN,D,171010,00:00:00,56.5500000
ICE.BRN,D,171011,00:00:00,56.6700000
ICE.BRN,D,171012,00:00:00,56.4000000
ICE.BRN,D,171013,00:00:00,57.2000000
ICE.BRN,D,171015,00:00:00,57.7500000
ICE.BRN,D,171016,00:00:00,57.9200000
ICE.BRN,D,171017,00:00:00,58.1100000
ICE.BRN,D,171018,00:00:00,58.2000000
ICE.BRN,D,171019,00:00:00,57.3300000
ICE.BRN,D,171020,00:00:00,57.9400000
ICE.BRN,D,171022,00:00:00,57.9800000
ICE.BRN,D,171023,00:00:00,57.3300000
ICE.BRN,D,171024,00:00:00,58.5300000
ICE.BRN,D,171025,00:00:00,58.2400000
ICE.BRN,D,171026,00:00:00,59.2200000
ICE.BRN,D,171027,00:00:00,60.2100000
ICE.BRN,D,171029,00:00:00,60.3800000
ICE.BRN,D,171030,00:00:00,60.5300000
ICE.BRN,D,171031,00:00:00,61.1800000
ICE.BRN,D,171101,00:00:00,60.4900000
ICE.BRN,D,171102,00:00:00,60.6200000
ICE.BRN,D,171103,00:00:00,62.0700000
ICE.BRN,D,171105,00:00:00,62.3400000
ICE.BRN,D,171106,00:00:00,64.2700000
ICE.BRN,D,171107,00:00:00,63.6900000
ICE.BRN,D,171108,00:00:00,63.4900000
ICE.BRN,D,171109,00:00:00,63.9300000
ICE.BRN,D,171110,00:00:00,63.5200000
ICE.BRN,D,171112,00:00:00,63.7000000
ICE.BRN,D,171113,00:00:00,63.1600000
ICE.BRN,D,171114,00:00:00,62.2100000
ICE.BRN,D,171115,00:00:00,61.8700000
ICE.BRN,D,171116,00:00:00,61.3600000
ICE.BRN,D,171117,00:00:00,62.7200000
ICE.BRN,D,171119,00:00:00,62.5400000
ICE.BRN,D,171120,00:00:00,62.2200000
ICE.BRN,D,171121,00:00:00,62.5700000
ICE.BRN,D,171122,00:00:00,63.3200000
ICE.BRN,D,171123,00:00:00,63.5500000
ICE.BRN,D,171124,00:00:00,63.8600000
ICE.BRN,D,171126,00:00:00,63.4100000
ICE.BRN,D,171127,00:00:00,63.3800000
ICE.BRN,D,171128,00:00:00,63.2400000
ICE.BRN,D,171129,00:00:00,62.5300000
ICE.BRN,D,171130,00:00:00,62.6300000
ICE.BRN,D,171201,00:00:00,63.7300000
ICE.BRN,D,171203,00:00:00,63.5800000
ICE.BRN,D,171204,00:00:00,62.4500000
ICE.BRN,D,171205,00:00:00,62.8600000
ICE.BRN,D,171206,00:00:00,61.2200000
ICE.BRN,D,171207,00:00:00,62.2000000
ICE.BRN,D,171208,00:00:00,63.4000000
ICE.BRN,D,171210,00:00:00,63.1500000
ICE.BRN,D,171211,00:00:00,64.6900000
ICE.BRN,D,171212,00:00:00,63.3400000
ICE.BRN,D,171213,00:00:00,62.4400000
ICE.BRN,D,171214,00:00:00,63.3100000
ICE.BRN,D,171215,00:00:00,63.2300000
ICE.BRN,D,171217,00:00:00,63.3200000
ICE.BRN,D,171218,00:00:00,63.4100000
ICE.BRN,D,171219,00:00:00,63.8000000
ICE.BRN,D,171220,00:00:00,64.5600000
ICE.BRN,D,171221,00:00:00,64.9000000
ICE.BRN,D,171222,00:00:00,65.2500000
ICE.BRN,D,171226,00:00:00,66.4600000
ICE.BRN,D,171227,00:00:00,65.9900000
ICE.BRN,D,171228,00:00:00,66.1600000
ICE.BRN,D,171229,00:00:00,66.8700000
ICE.BRN,D,180102,00:00:00,66.5700000
ICE.BRN,D,180103,00:00:00,67.8400000
ICE.BRN,D,180104,00:00:00,68.0700000
ICE.BRN,D,180105,00:00:00,67.6200000
ICE.BRN,D,180107,00:00:00,67.7900000
ICE.BRN,D,180108,00:00:00,67.7800000
ICE.BRN,D,180109,00:00:00,68.8200000
ICE.BRN,D,180110,00:00:00,69.2000000
ICE.BRN,D,180111,00:00:00,69.2600000
ICE.BRN,D,180112,00:00:00,69.8700000
ICE.BRN,D,180114,00:00:00,69.7200000
ICE.BRN,D,180115,00:00:00,70.2600000
ICE.BRN,D,180116,00:00:00,69.1500000
ICE.BRN,D,180117,00:00:00,69.3800000
ICE.BRN,D,180118,00:00:00,69.3100000
ICE.BRN,D,180119,00:00:00,68.6100000
ICE.BRN,D,180121,00:00:00,68.7400000
ICE.BRN,D,180122,00:00:00,69.0300000
ICE.BRN,D,180123,00:00:00,69.9600000
ICE.BRN,D,180124,00:00:00,70.5300000
ICE.BRN,D,180125,00:00:00,69.9700000
ICE.BRN,D,180126,00:00:00,70.1500000
ICE.BRN,D,180128,00:00:00,70.1000000
ICE.BRN,D,180129,00:00:00,69.2000000
ICE.BRN,D,180130,00:00:00,68.5200000
ICE.BRN,D,180131,00:00:00,68.8900000
ICE.BRN,D,180201,00:00:00,69.6500000
ICE.BRN,D,180202,00:00:00,68.5800000
ICE.BRN,D,180204,00:00:00,68.1200000
ICE.BRN,D,180205,00:00:00,67.6200000
ICE.BRN,D,180206,00:00:00,66.8600000
ICE.BRN,D,180207,00:00:00,65.5100000
ICE.BRN,D,180208,00:00:00,64.8100000
ICE.BRN,D,180209,00:00:00,62.7900000
ICE.BRN,D,180211,00:00:00,62.8400000
ICE.BRN,D,180212,00:00:00,62.5900000
ICE.BRN,D,180213,00:00:00,62.7200000
ICE.BRN,D,180214,00:00:00,64.3600000
ICE.BRN,D,180215,00:00:00,64.3300000
ICE.BRN,D,180216,00:00:00,64.8400000
ICE.BRN,D,180218,00:00:00,65.0600000
ICE.BRN,D,180219,00:00:00,65.6700000
ICE.BRN,D,180220,00:00:00,65.2500000
ICE.BRN,D,180221,00:00:00,65.4200000
ICE.BRN,D,180222,00:00:00,66.3900000
ICE.BRN,D,180223,00:00:00,67.3100000
ICE.BRN,D,180225,00:00:00,67.0200000
ICE.BRN,D,180226,00:00:00,67.2900000
ICE.BRN,D,180227,00:00:00,66.5200000
ICE.BRN,D,180228,00:00:00,64.7300000
ICE.BRN,D,180301,00:00:00,63.8300000
ICE.BRN,D,180302,00:00:00,64.3700000
ICE.BRN,D,180304,00:00:00,64.6700000
ICE.BRN,D,180305,00:00:00,65.5400000
ICE.BRN,D,180306,00:00:00,65.7900000
ICE.BRN,D,180307,00:00:00,64.3400000
ICE.BRN,D,180308,00:00:00,63.6100000
ICE.BRN,D,180309,00:00:00,65.4900000
ICE.BRN,D,180311,00:00:00,65.6400000
ICE.BRN,D,180312,00:00:00,64.9500000
ICE.BRN,D,180313,00:00:00,64.6400000
ICE.BRN,D,180314,00:00:00,64.8900000
ICE.BRN,D,180315,00:00:00,65.1200000
ICE.BRN,D,180316,00:00:00,65.9900000
ICE.BRN,D,180318,00:00:00,66.0000000
ICE.BRN,D,180319,00:00:00,66.1000000
ICE.BRN,D,180320,00:00:00,67.5900000
ICE.BRN,D,180321,00:00:00,69.8200000
ICE.BRN,D,180322,00:00:00,68.8400000
ICE.BRN,D,180323,00:00:00,70.3600000
ICE.BRN,D,180325,00:00:00,69.8500000
ICE.BRN,D,180326,00:00:00,69.5200000
ICE.BRN,D,180327,00:00:00,68.8900000
ICE.BRN,D,180328,00:00:00,69.0000000
ICE.BRN,D,180329,00:00:00,69.3500000
ICE.BRN,D,180401,00:00:00,69.5100000
ICE.BRN,D,180402,00:00:00,67.5700000
ICE.BRN,D,180403,00:00:00,68.1800000
ICE.BRN,D,180404,00:00:00,68.2800000
ICE.BRN,D,180405,00:00:00,68.5000000
ICE.BRN,D,180406,00:00:00,66.9300000
ICE.BRN,D,180408,00:00:00,67.2300000
ICE.BRN,D,180409,00:00:00,68.6000000
ICE.BRN,D,180410,00:00:00,71.0400000
ICE.BRN,D,180411,00:00:00,71.9500000
ICE.BRN,D,180412,00:00:00,72.2000000
ICE.BRN,D,180413,00:00:00,72.6200000
ICE.BRN,D,180415,00:00:00,72.2700000
ICE.BRN,D,180416,00:00:00,71.5700000
ICE.BRN,D,180417,00:00:00,71.7000000
ICE.BRN,D,180418,00:00:00,73.7900000
ICE.BRN,D,180419,00:00:00,73.6000000
ICE.BRN,D,180420,00:00:00,73.7100000
ICE.BRN,D,180422,00:00:00,74.0000000
ICE.BRN,D,180423,00:00:00,75.0200000
ICE.BRN,D,180424,00:00:00,73.8600000
ICE.BRN,D,180425,00:00:00,73.2800000
ICE.BRN,D,180426,00:00:00,73.9000000
ICE.BRN,D,180427,00:00:00,73.7000000
ICE.BRN,D,180429,00:00:00,73.7100000
ICE.BRN,D,180430,00:00:00,74.7000000
ICE.BRN,D,180501,00:00:00,73.3800000
ICE.BRN,D,180502,00:00:00,73.0700000
ICE.BRN,D,180503,00:00:00,73.6800000
ICE.BRN,D,180504,00:00:00,75.0000000
ICE.BRN,D,180506,00:00:00,75.0000000
ICE.BRN,D,180507,00:00:00,75.5600000
ICE.BRN,D,180508,00:00:00,75.9500000
ICE.BRN,D,180509,00:00:00,77.3800000
ICE.BRN,D,180510,00:00:00,77.5300000
ICE.BRN,D,180511,00:00:00,77.1800000
ICE.BRN,D,180513,00:00:00,77.0600000
ICE.BRN,D,180514,00:00:00,78.5200000
ICE.BRN,D,180515,00:00:00,78.1300000
ICE.BRN,D,180516,00:00:00,79.3300000
ICE.BRN,D,180517,00:00:00,79.5700000
ICE.BRN,D,180518,00:00:00,78.7100000
ICE.BRN,D,180520,00:00:00,78.9000000
ICE.BRN,D,180521,00:00:00,79.4100000
ICE.BRN,D,180522,00:00:00,79.4500000
ICE.BRN,D,180523,00:00:00,79.7100000
ICE.BRN,D,180524,00:00:00,78.8200000
ICE.BRN,D,180525,00:00:00,76.4500000
ICE.BRN,D,180527,00:00:00,76.0500000
ICE.BRN,D,180528,00:00:00,75.3400000
ICE.BRN,D,180529,00:00:00,75.5400000
ICE.BRN,D,180530,00:00:00,77.8600000
ICE.BRN,D,180531,00:00:00,77.6100000
ICE.BRN,D,180601,00:00:00,76.7100000
ICE.BRN,D,180603,00:00:00,76.5500000
ICE.BRN,D,180604,00:00:00,75.3700000
ICE.BRN,D,180605,00:00:00,74.9600000
ICE.BRN,D,180606,00:00:00,75.8600000
ICE.BRN,D,180607,00:00:00,77.4400000
ICE.BRN,D,180608,00:00:00,76.3400000
ICE.BRN,D,180610,00:00:00,76.3200000
ICE.BRN,D,180611,00:00:00,76.3600000
ICE.BRN,D,180612,00:00:00,75.4300000
ICE.BRN,D,180613,00:00:00,76.5600000
ICE.BRN,D,180614,00:00:00,75.9000000
ICE.BRN,D,180615,00:00:00,73.0000000
ICE.BRN,D,180617,00:00:00,73.0400000
ICE.BRN,D,180618,00:00:00,75.4600000
ICE.BRN,D,180619,00:00:00,75.0700000
ICE.BRN,D,180620,00:00:00,74.3000000
ICE.BRN,D,180621,00:00:00,73.4000000
ICE.BRN,D,180622,00:00:00,75.5300000
ICE.BRN,D,180624,00:00:00,74.1700000
ICE.BRN,D,180625,00:00:00,74.5700000
ICE.BRN,D,180626,00:00:00,76.4800000
ICE.BRN,D,180627,00:00:00,77.1300000
ICE.BRN,D,180628,00:00:00,77.5500000
ICE.BRN,D,180629,00:00:00,79.1200000
ICE.BRN,D,180701,00:00:00,78.6900000
ICE.BRN,D,180702,00:00:00,77.4900000
ICE.BRN,D,180703,00:00:00,77.8800000
ICE.BRN,D,180704,00:00:00,78.1600000
ICE.BRN,D,180705,00:00:00,77.5400000
ICE.BRN,D,180706,00:00:00,77.2900000
ICE.BRN,D,180708,00:00:00,77.2200000
ICE.BRN,D,180709,00:00:00,78.1800000
ICE.BRN,D,180710,00:00:00,78.8600000
ICE.BRN,D,180711,00:00:00,74.1700000
ICE.BRN,D,180712,00:00:00,74.5300000
ICE.BRN,D,180713,00:00:00,74.9200000
ICE.BRN,D,180715,00:00:00,75.1300000
ICE.BRN,D,180716,00:00:00,71.8700000
ICE.BRN,D,180717,00:00:00,71.6000000
ICE.BRN,D,180718,00:00:00,73.0600000
ICE.BRN,D,180719,00:00:00,72.6200000
ICE.BRN,D,180720,00:00:00,73.0000000
ICE.BRN,D,180722,00:00:00,73.1500000
ICE.BRN,D,180723,00:00:00,72.9300000
ICE.BRN,D,180724,00:00:00,73.7500000
ICE.BRN,D,180725,00:00:00,74.8400000
ICE.BRN,D,180726,00:00:00,75.0600000
ICE.BRN,D,180727,00:00:00,74.9200000
ICE.BRN,D,180729,00:00:00,74.8300000
ICE.BRN,D,180730,00:00:00,75.3500000
ICE.BRN,D,180731,00:00:00,74.1900000
ICE.BRN,D,180801,00:00:00,72.6200000
ICE.BRN,D,180802,00:00:00,73.3900000
ICE.BRN,D,180803,00:00:00,73.4200000
ICE.BRN,D,180805,00:00:00,73.2000000
ICE.BRN,D,180806,00:00:00,73.6700000
ICE.BRN,D,180807,00:00:00,74.4600000
ICE.BRN,D,180808,00:00:00,72.2300000
ICE.BRN,D,180809,00:00:00,72.0300000
ICE.BRN,D,180810,00:00:00,72.9600000
ICE.BRN,D,180812,00:00:00,73.0000000
ICE.BRN,D,180813,00:00:00,72.8300000
ICE.BRN,D,180814,00:00:00,72.1600000
ICE.BRN,D,180815,00:00:00,70.8100000
ICE.BRN,D,180816,00:00:00,71.4300000
ICE.BRN,D,180817,00:00:00,71.8600000
ICE.BRN,D,180819,00:00:00,71.7500000
ICE.BRN,D,180820,00:00:00,72.1000000
ICE.BRN,D,180821,00:00:00,72.8200000
ICE.BRN,D,180822,00:00:00,74.9200000
ICE.BRN,D,180823,00:00:00,74.7100000
ICE.BRN,D,180824,00:00:00,75.4300000
ICE.BRN,D,180826,00:00:00,75.9900000
ICE.BRN,D,180827,00:00:00,76.5600000
ICE.BRN,D,180828,00:00:00,76.2700000
ICE.BRN,D,180829,00:00:00,77.6900000
ICE.BRN,D,180830,00:00:00,77.7500000
ICE.BRN,D,180831,00:00:00,77.7100000
ICE.BRN,D,180902,00:00:00,77.7800000
ICE.BRN,D,180903,00:00:00,78.0100000
ICE.BRN,D,180904,00:00:00,77.8600000
ICE.BRN,D,180905,00:00:00,77.1200000
ICE.BRN,D,180906,00:00:00,76.6300000
ICE.BRN,D,180907,00:00:00,77.1000000
ICE.BRN,D,180909,00:00:00,77.2500000
ICE.BRN,D,180910,00:00:00,77.3600000
ICE.BRN,D,180911,00:00:00,79.5000000
ICE.BRN,D,180912,00:00:00,79.7500000
ICE.BRN,D,180913,00:00:00,78.4300000
ICE.BRN,D,180914,00:00:00,78.1000000
ICE.BRN,D,180916,00:00:00,77.9900000
ICE.BRN,D,180917,00:00:00,78.0000000
ICE.BRN,D,180918,00:00:00,78.9000000
ICE.BRN,D,180919,00:00:00,79.3400000
ICE.BRN,D,180920,00:00:00,78.7100000
ICE.BRN,D,180921,00:00:00,78.7700000
ICE.BRN,D,180923,00:00:00,79.7100000
ICE.BRN,D,180924,00:00:00,81.3900000
ICE.BRN,D,180925,00:00:00,80.8900000
ICE.BRN,D,180926,00:00:00,81.1800000
ICE.BRN,D,180927,00:00:00,81.3000000
ICE.BRN,D,180928,00:00:00,82.9500000
ICE.BRN,D,180930,00:00:00,82.9800000
ICE.BRN,D,181001,00:00:00,84.9500000
ICE.BRN,D,181002,00:00:00,84.6400000
ICE.BRN,D,181003,00:00:00,86.1000000
ICE.BRN,D,181004,00:00:00,84.8800000
ICE.BRN,D,181005,00:00:00,84.1100000
ICE.BRN,D,181007,00:00:00,83.4700000
ICE.BRN,D,181008,00:00:00,83.7600000
ICE.BRN,D,181009,00:00:00,84.8600000
ICE.BRN,D,181010,00:00:00,82.6500000
ICE.BRN,D,181011,00:00:00,80.3600000
ICE.BRN,D,181012,00:00:00,80.6000000
ICE.BRN,D,181014,00:00:00,81.6700000
ICE.BRN,D,181015,00:00:00,80.7600000
ICE.BRN,D,181016,00:00:00,81.5600000
ICE.BRN,D,181017,00:00:00,80.3600000
ICE.BRN,D,181018,00:00:00,79.3500000
ICE.BRN,D,181019,00:00:00,80.0200000
ICE.BRN,D,181021,00:00:00,79.6700000
ICE.BRN,D,181022,00:00:00,79.9800000
ICE.BRN,D,181023,00:00:00,76.2400000
ICE.BRN,D,181024,00:00:00,75.6800000
ICE.BRN,D,181025,00:00:00,76.7000000
ICE.BRN,D,181026,00:00:00,77.8200000
ICE.BRN,D,181028,00:00:00,77.7400000
ICE.BRN,D,181029,00:00:00,76.8700000
ICE.BRN,D,181030,00:00:00,76.1800000
ICE.BRN,D,181031,00:00:00,74.5900000
ICE.BRN,D,181101,00:00:00,72.7500000
ICE.BRN,D,181102,00:00:00,72.6200000
ICE.BRN,D,181104,00:00:00,72.6900000
ICE.BRN,D,181105,00:00:00,72.7100000
ICE.BRN,D,181106,00:00:00,71.6500000
ICE.BRN,D,181107,00:00:00,72.0000000
ICE.BRN,D,181108,00:00:00,70.9600000
ICE.BRN,D,181109,00:00:00,69.8800000
ICE.BRN,D,181111,00:00:00,71.0100000
ICE.BRN,D,181112,00:00:00,68.9700000
ICE.BRN,D,181113,00:00:00,65.3500000
ICE.BRN,D,181114,00:00:00,65.8600000
ICE.BRN,D,181115,00:00:00,66.6300000
ICE.BRN,D,181116,00:00:00,67.1000000
ICE.BRN,D,181118,00:00:00,67.3200000
ICE.BRN,D,181119,00:00:00,67.0100000
ICE.BRN,D,181120,00:00:00,62.4400000
ICE.BRN,D,181121,00:00:00,63.4600000
ICE.BRN,D,181122,00:00:00,62.5200000
ICE.BRN,D,181123,00:00:00,59.1900000
ICE.BRN,D,181125,00:00:00,59.3900000
ICE.BRN,D,181126,00:00:00,60.5500000
ICE.BRN,D,181127,00:00:00,61.0400000
ICE.BRN,D,181128,00:00:00,58.9600000
ICE.BRN,D,181129,00:00:00,59.7000000
ICE.BRN,D,181130,00:00:00,59.0700000
ICE.BRN,D,181202,00:00:00,60.7900000
ICE.BRN,D,181203,00:00:00,61.9000000
ICE.BRN,D,181204,00:00:00,61.3100000
ICE.BRN,D,181205,00:00:00,61.6100000
ICE.BRN,D,181206,00:00:00,60.3100000
ICE.BRN,D,181207,00:00:00,61.4000000
ICE.BRN,D,181209,00:00:00,61.8000000
ICE.BRN,D,181210,00:00:00,59.8100000
ICE.BRN,D,181211,00:00:00,60.4600000
ICE.BRN,D,181212,00:00:00,60.1800000
ICE.BRN,D,181213,00:00:00,61.7100000
ICE.BRN,D,181214,00:00:00,60.2500000
ICE.BRN,D,181216,00:00:00,60.3000000
ICE.BRN,D,181217,00:00:00,58.6600000
ICE.BRN,D,181218,00:00:00,56.0800000
ICE.BRN,D,181219,00:00:00,56.5500000
ICE.BRN,D,181220,00:00:00,54.7000000
ICE.BRN,D,181221,00:00:00,53.5000000
ICE.BRN,D,181223,00:00:00,53.6400000
ICE.BRN,D,181224,00:00:00,50.4900000
ICE.BRN,D,181226,00:00:00,55.1800000
ICE.BRN,D,181227,00:00:00,53.5800000
ICE.BRN,D,181228,00:00:00,52.8000000
ICE.BRN,D,181230,00:00:00,53.3400000
ICE.BRN,D,181231,00:00:00,54.1500000
ICE.BRN,D,190102,00:00:00,54.6800000
ICE.BRN,D,190103,00:00:00,55.5500000
ICE.BRN,D,190104,00:00:00,57.4200000
ICE.BRN,D,190106,00:00:00,57.7800000
ICE.BRN,D,190107,00:00:00,57.5700000
ICE.BRN,D,190108,00:00:00,58.5900000
ICE.BRN,D,190109,00:00:00,61.3400000
ICE.BRN,D,190110,00:00:00,61.1800000
ICE.BRN,D,190111,00:00:00,60.5900000
ICE.BRN,D,190113,00:00:00,60.7400000
ICE.BRN,D,190114,00:00:00,59.3200000
ICE.BRN,D,190115,00:00:00,60.5300000
ICE.BRN,D,190116,00:00:00,61.3000000
ICE.BRN,D,190117,00:00:00,61.1500000
ICE.BRN,D,190118,00:00:00,62.5800000
ICE.BRN,D,190120,00:00:00,62.3100000
ICE.BRN,D,190121,00:00:00,62.8100000
ICE.BRN,D,190122,00:00:00,61.6100000
ICE.BRN,D,190123,00:00:00,60.9900000
ICE.BRN,D,190124,00:00:00,61.1900000
ICE.BRN,D,190125,00:00:00,61.4400000
ICE.BRN,D,190127,00:00:00,61.1600000
ICE.BRN,D,190128,00:00:00,59.9500000
ICE.BRN,D,190129,00:00:00,61.1600000
ICE.BRN,D,190130,00:00:00,61.6600000
ICE.BRN,D,190131,00:00:00,61.2200000
ICE.BRN,D,190201,00:00:00,62.9000000
ICE.BRN,D,190203,00:00:00,62.7500000
ICE.BRN,D,190204,00:00:00,62.8200000
ICE.BRN,D,190205,00:00:00,62.1100000
ICE.BRN,D,190206,00:00:00,62.5500000
ICE.BRN,D,190207,00:00:00,61.6800000
ICE.BRN,D,190208,00:00:00,61.9700000
ICE.BRN,D,190210,00:00:00,61.9200000
ICE.BRN,D,190211,00:00:00,61.5800000
ICE.BRN,D,190212,00:00:00,62.6100000
ICE.BRN,D,190213,00:00:00,63.6000000
ICE.BRN,D,190214,00:00:00,64.5600000
ICE.BRN,D,190215,00:00:00,66.3900000
ICE.BRN,D,190217,00:00:00,66.5300000
ICE.BRN,D,190218,00:00:00,66.5000000
ICE.BRN,D,190219,00:00:00,66.4400000
ICE.BRN,D,190220,00:00:00,67.1800000
ICE.BRN,D,190221,00:00:00,66.9400000
ICE.BRN,D,190222,00:00:00,66.9100000
ICE.BRN,D,190224,00:00:00,67.2600000
ICE.BRN,D,190225,00:00:00,64.9200000
ICE.BRN,D,190226,00:00:00,65.7900000
ICE.BRN,D,190227,00:00:00,66.4700000
ICE.BRN,D,190228,00:00:00,66.2800000
ICE.BRN,D,190301,00:00:00,65.0000000
ICE.BRN,D,190303,00:00:00,65.2200000
ICE.BRN,D,190304,00:00:00,65.5500000
ICE.BRN,D,190305,00:00:00,65.5700000
ICE.BRN,D,190306,00:00:00,65.9300000
ICE.BRN,D,190307,00:00:00,66.0900000
ICE.BRN,D,190308,00:00:00,65.8100000
ICE.BRN,D,190310,00:00:00,65.8000000
ICE.BRN,D,190311,00:00:00,66.6300000
ICE.BRN,D,190312,00:00:00,66.8200000
ICE.BRN,D,190313,00:00:00,67.6400000
ICE.BRN,D,190314,00:00:00,67.1800000
ICE.BRN,D,190315,00:00:00,67.0200000
ICE.BRN,D,190317,00:00:00,67.1600000
ICE.BRN,D,190318,00:00:00,67.4300000
ICE.BRN,D,190319,00:00:00,67.7100000
ICE.BRN,D,190320,00:00:00,68.3000000
ICE.BRN,D,190321,00:00:00,67.7400000
ICE.BRN,D,190322,00:00:00,67.0800000
ICE.BRN,D,190324,00:00:00,66.8800000
ICE.BRN,D,190325,00:00:00,66.9000000
ICE.BRN,D,190326,00:00:00,67.4400000
ICE.BRN,D,190327,00:00:00,67.3000000
ICE.BRN,D,190328,00:00:00,67.3100000
ICE.BRN,D,190329,00:00:00,67.5500000
ICE.BRN,D,190331,00:00:00,67.8400000
