<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BTC-USD,D,181218,00:00:00,3667.7700000
BTC-USD,D,181219,00:00:00,3715.2100000
BTC-USD,D,181220,00:00:00,4075.3400000
BTC-USD,D,181221,00:00:00,3839.0600000
BTC-USD,D,181222,00:00:00,3980.4600000
BTC-USD,D,181223,00:00:00,3944.9300000
BTC-USD,D,181224,00:00:00,4034.0000000
BTC-USD,D,181225,00:00:00,3780.0000000
BTC-USD,D,181226,00:00:00,3809.8800000
BTC-USD,D,181227,00:00:00,3589.8900000
BTC-USD,D,181228,00:00:00,3888.0600000
BTC-USD,D,181229,00:00:00,3729.3100000
BTC-USD,D,181230,00:00:00,3829.0000000
BTC-USD,D,181231,00:00:00,3691.8600000
BTC-USD,D,190101,00:00:00,3826.1000000
BTC-USD,D,190102,00:00:00,3890.7900000
BTC-USD,D,190103,00:00:00,3787.5700000
BTC-USD,D,190104,00:00:00,3820.8200000
BTC-USD,D,190105,00:00:00,3798.6200000
BTC-USD,D,190106,00:00:00,4040.9900000
BTC-USD,D,190107,00:00:00,4006.0100000
BTC-USD,D,190108,00:00:00,3993.8600000
BTC-USD,D,190109,00:00:00,4004.1200000
BTC-USD,D,190110,00:00:00,3626.1200000
BTC-USD,D,190111,00:00:00,3635.6900000
BTC-USD,D,190112,00:00:00,3619.4100000
BTC-USD,D,190113,00:00:00,3514.2400000
BTC-USD,D,190114,00:00:00,3664.1900000
BTC-USD,D,190115,00:00:00,3580.7600000
BTC-USD,D,190116,00:00:00,3609.7100000
BTC-USD,D,190117,00:00:00,3640.6500000
BTC-USD,D,190118,00:00:00,3607.8500000
BTC-USD,D,190119,00:00:00,3682.6500000
BTC-USD,D,190120,00:00:00,3536.1900000
BTC-USD,D,190121,00:00:00,3531.7600000
BTC-USD,D,190122,00:00:00,3577.0300000
BTC-USD,D,190123,00:00:00,3553.0100000
BTC-USD,D,190124,00:00:00,3568.9700000
BTC-USD,D,190125,00:00:00,3562.1700000
BTC-USD,D,190126,00:00:00,3556.0700000
BTC-USD,D,190127,00:00:00,3531.0200000
BTC-USD,D,190128,00:00:00,3429.9500000
BTC-USD,D,190129,00:00:00,3397.4200000
BTC-USD,D,190130,00:00:00,3437.5500000
BTC-USD,D,190131,00:00:00,3411.5000000
BTC-USD,D,190201,00:00:00,3437.5000000
BTC-USD,D,190202,00:00:00,3468.4300000
BTC-USD,D,190203,00:00:00,3414.7800000
BTC-USD,D,190204,00:00:00,3409.5700000
BTC-USD,D,190205,00:00:00,3428.4000000
BTC-USD,D,190206,00:00:00,3367.3600000
BTC-USD,D,190207,00:00:00,3359.0000000
BTC-USD,D,190208,00:00:00,3621.9900000
BTC-USD,D,190209,00:00:00,3623.7300000
BTC-USD,D,190210,00:00:00,3648.8400000
BTC-USD,D,190211,00:00:00,3590.3600000
BTC-USD,D,190212,00:00:00,3588.0600000
BTC-USD,D,190213,00:00:00,3576.6800000
BTC-USD,D,190214,00:00:00,3561.5000000
BTC-USD,D,190215,00:00:00,3566.5900000
BTC-USD,D,190216,00:00:00,3582.3700000
BTC-USD,D,190217,00:00:00,3625.0800000
BTC-USD,D,190218,00:00:00,3867.0000000
BTC-USD,D,190219,00:00:00,3888.0100000
BTC-USD,D,190220,00:00:00,3938.9900000
BTC-USD,D,190221,00:00:00,3897.7100000
BTC-USD,D,190222,00:00:00,3942.0200000
BTC-USD,D,190223,00:00:00,4110.0000000
BTC-USD,D,190224,00:00:00,3734.2200000
BTC-USD,D,190225,00:00:00,3818.7900000
BTC-USD,D,190226,00:00:00,3799.4800000
BTC-USD,D,190227,00:00:00,3799.9100000
BTC-USD,D,190228,00:00:00,3792.1400000
BTC-USD,D,190301,00:00:00,3806.1700000
BTC-USD,D,190302,00:00:00,3809.7000000
BTC-USD,D,190303,00:00:00,3786.9300000
BTC-USD,D,190304,00:00:00,3700.7200000
BTC-USD,D,190305,00:00:00,3844.5900000
BTC-USD,D,190306,00:00:00,3851.8900000
BTC-USD,D,190307,00:00:00,3857.0500000
BTC-USD,D,190308,00:00:00,3843.1200000
BTC-USD,D,190309,00:00:00,3917.0000000
BTC-USD,D,190310,00:00:00,3900.9200000
BTC-USD,D,190311,00:00:00,3849.6800000
BTC-USD,D,190312,00:00:00,3860.0000000
BTC-USD,D,190313,00:00:00,3851.0200000
BTC-USD,D,190314,00:00:00,3853.9500000
BTC-USD,D,190315,00:00:00,3902.8000000
BTC-USD,D,190316,00:00:00,3990.0000000
BTC-USD,D,190317,00:00:00,3967.0100000
BTC-USD,D,190318,00:00:00,3970.5000000
BTC-USD,D,190319,00:00:00,4000.8500000
BTC-USD,D,190320,00:00:00,4031.8500000
BTC-USD,D,190321,00:00:00,3972.7600000
BTC-USD,D,190322,00:00:00,3983.7800000
BTC-USD,D,190323,00:00:00,3983.4300000
BTC-USD,D,190324,00:00:00,3969.5200000
BTC-USD,D,190325,00:00:00,3907.5300000
BTC-USD,D,190326,00:00:00,3921.4500000
BTC-USD,D,190327,00:00:00,4026.5300000
BTC-USD,D,190328,00:00:00,4011.1700000
BTC-USD,D,190329,00:00:00,4091.0100000
BTC-USD,D,190330,00:00:00,4094.1400000
BTC-USD,D,190331,00:00:00,4094.9900000
BTC-USD,D,190401,00:00:00,4137.0000000
BTC-USD,D,190402,00:00:00,4901.9300000
BTC-USD,D,190403,00:00:00,4975.9700000
BTC-USD,D,190404,00:00:00,4906.4900000
BTC-USD,D,190405,00:00:00,5040.6600000
BTC-USD,D,190406,00:00:00,5049.2200000
BTC-USD,D,190407,00:00:00,5194.7900000
BTC-USD,D,190408,00:00:00,5285.5400000
BTC-USD,D,190409,00:00:00,5187.2100000
BTC-USD,D,190410,00:00:00,5318.5800000
BTC-USD,D,190411,00:00:00,5041.3000000
BTC-USD,D,190412,00:00:00,5078.1900000
BTC-USD,D,190413,00:00:00,5066.2200000
BTC-USD,D,190414,00:00:00,5164.2700000
BTC-USD,D,190415,00:00:00,5029.9900000
BTC-USD,D,190416,00:00:00,5202.9000000
BTC-USD,D,190417,00:00:00,5227.0000000
BTC-USD,D,190418,00:00:00,5281.8100000
BTC-USD,D,190419,00:00:00,5290.3600000
BTC-USD,D,190420,00:00:00,5319.8900000
BTC-USD,D,190421,00:00:00,5297.6400000
BTC-USD,D,190422,00:00:00,5387.6000000
BTC-USD,D,190423,00:00:00,5532.7500000
BTC-USD,D,190424,00:00:00,5441.9000000
BTC-USD,D,190425,00:00:00,5134.8100000
BTC-USD,D,190426,00:00:00,5159.5100000
BTC-USD,D,190427,00:00:00,5170.6000000
BTC-USD,D,190428,00:00:00,5155.0000000
BTC-USD,D,190429,00:00:00,5148.2500000
BTC-USD,D,190430,00:00:00,5270.6900000
BTC-USD,D,190501,00:00:00,5321.1500000
BTC-USD,D,190502,00:00:00,5390.0100000
BTC-USD,D,190503,00:00:00,5657.4000000
BTC-USD,D,190504,00:00:00,5770.0100000
BTC-USD,D,190505,00:00:00,5715.8600000
BTC-USD,D,190506,00:00:00,5687.9000000
BTC-USD,D,190507,00:00:00,5748.4500000
BTC-USD,D,190508,00:00:00,5948.4100000
BTC-USD,D,190509,00:00:00,6153.0900000
BTC-USD,D,190510,00:00:00,6343.1400000
BTC-USD,D,190511,00:00:00,7219.9500000
BTC-USD,D,190512,00:00:00,6979.7600000
BTC-USD,D,190513,00:00:00,7824.9300000
BTC-USD,D,190514,00:00:00,7990.9200000
BTC-USD,D,190515,00:00:00,8203.3200000
BTC-USD,D,190516,00:00:00,7878.9600000
BTC-USD,D,190517,00:00:00,7363.6900000
BTC-USD,D,190518,00:00:00,7262.4000000
BTC-USD,D,190519,00:00:00,8200.0000000
BTC-USD,D,190520,00:00:00,7999.5400000
BTC-USD,D,190521,00:00:00,7951.7000000
BTC-USD,D,190522,00:00:00,7626.4800000
BTC-USD,D,190523,00:00:00,7881.9800000
BTC-USD,D,190524,00:00:00,8001.7000000
BTC-USD,D,190525,00:00:00,8063.8100000
BTC-USD,D,190526,00:00:00,8731.7200000
BTC-USD,D,190527,00:00:00,8772.2900000
BTC-USD,D,190528,00:00:00,8715.3600000
BTC-USD,D,190529,00:00:00,8662.4400000
BTC-USD,D,190530,00:00:00,8279.6900000
BTC-USD,D,190531,00:00:00,8554.0600000
BTC-USD,D,190601,00:00:00,8558.9500000
BTC-USD,D,190602,00:00:00,8736.5500000
BTC-USD,D,190603,00:00:00,8107.9600000
BTC-USD,D,190604,00:00:00,7670.9600000
BTC-USD,D,190605,00:00:00,7789.4800000
BTC-USD,D,190606,00:00:00,7805.0000000
BTC-USD,D,190607,00:00:00,7998.1300000
BTC-USD,D,190608,00:00:00,7930.1400000
BTC-USD,D,190609,00:00:00,7634.5800000
BTC-USD,D,190610,00:00:00,8015.6900000
BTC-USD,D,190611,00:00:00,7918.1700000
BTC-USD,D,190612,00:00:00,8176.0200000
BTC-USD,D,190613,00:00:00,8244.3900000
